Name,Speech,verse_number,inferred_verse_number,lemmata
Ἠλέκτρα,πῶς ἐπὶ τοῖς φθιμένοις ἀμελεῖν καλόν;,,237.0,πῶς ἐπί ὁ φθίω ἀμελέω καλός
Ἠλέκτρα,ἐν τίνι τοῦτ᾽ ἔβλαστ᾽ ἀνθρώπων;,,238.0,ἐν τίς τοῦτ ἔβλαστ ἄνθρωπος
Ἠλέκτρα,μήτ᾽ εἴην ἔντιμος τούτοις,,239.0,μήτ εἰμί ἔντιμος οὗτος
Ἠλέκτρα,"μήτ᾽, εἴ τῳ πρόσκειμαι χρηστῷ,",240.0,240.0,μήτ εἰ τις πρόσκειμαι χρηστός
Ἠλέκτρα,"ξυνναίοιμ᾽ εὔκηλος, γονέων",,241.0,ξυνναίοιμ εὔκηλος γονεύς
Ἠλέκτρα,ἐκτίμους ἴσχουσα πτέρυγας,,242.0,ἔκτιμος ἴσχω πτέρυξ
Ἠλέκτρα,ὀξυτόνων γόων.,,243.0,ὀξύτονος γόος
Ἠλέκτρα,εἰ γὰρ ὁ μὲν θανὼν γᾶ τε καὶ οὐδὲν ὢν,245.0,245.0,εἰ γάρ ὁ μέν θνήσκω γῆ τε καί οὐδείς εἰμί
Ἠλέκτρα,"κείσεται τάλας,",,246.0,κεῖμαι τάλας
Ἠλέκτρα,οἱ δὲ μὴ πάλιν,,247.0,ὁ δέ μή πάλιν
Ἠλέκτρα,"δώσουσ᾽ ἀντιφόνους δίκας,",,248.0,δώσουσ ἀντίφονος δίκη
Ἠλέκτρα,ἔρροι τ᾽ ἂν αἰδὼς,,249.0,ἔρρω τ ἄν αἰδώς
Ἠλέκτρα,ἁπάντων τ᾽ εὐσέβεια θνατῶν.,250.0,250.0,ἅπας τ εὐσέβεια θνητός
Χορός,"ἐγὼ μέν, ὦ παῖ, καὶ τὸ σὸν σπεύδουσ᾽ ἅμα",,251.0,ἐγώ μέν ὦ παῖς καί ὁ σός σπεύδουσ ἅμα
Χορός,καὶ τοὐμὸν αὐτῆς ἦλθον: εἰ δὲ μὴ καλῶς,,252.0,καί ἐμός αὐτός ἔρχομαι εἰ δέ μή καλός
Χορός,"λέγω, σὺ νίκα: σοὶ γὰρ ἑψόμεσθ᾽ ἅμα.",,253.0,λέγω σύ νικάω σύ γάρ ἑψόμεσθ ἅμα
Ἠλέκτρα,"αἰσχύνομαι μέν, ὦ γυναῖκες, εἰ δοκῶ",,254.0,αἰσχύνω μέν ὦ γυνή εἰ δοκέω
Ἠλέκτρα,πολλοῖσι θρήνοις δυσφορεῖν ὑμῖν ἄγαν.,255.0,255.0,πολύς θρῆνος δυσφορέω σύ ἄγαν
Ἠλέκτρα,"ἀλλ᾽ ἡ βία γὰρ ταῦτ᾽ ἀναγκάζει με δρᾶν,",,256.0,ἀλλ ὁ βία γάρ ταῦτ ἀναγκάζω ἐγώ δράω
Ἠλέκτρα,"σύγγνωτε: πῶς γὰρ ἥτις εὐγενὴς γυνή,",,257.0,συγγιγνώσκω πῶς γάρ ὅστις εὐγενής γυνή
Ἠλέκτρα,"πατρῷ᾽ ὁρῶσα πήματ᾽, οὐ δρῴη τάδ᾽ ἄν;",,258.0,πατρῷ ὁράω πήματ οὐ δράω τάδ ἀνά
Ἠλέκτρα,ἁγὼ κατ᾽ ἦμαρ καὶ κατ᾽ εὐφρόνην ἀεὶ,,259.0,ἐγώ κατά ἦμαρ καί κατά εὐφρόνη ἀεί
Ἠλέκτρα,θάλλοντα μᾶλλον ἢ καταφθίνονθ᾽ ὁρῶ:,260.0,260.0,θάλλω μᾶλλον ἤ καταφθίνονθ ὁράω
Ἠλέκτρα,"ᾗ πρῶτα μὲν τὰ μητρός, ἥ μ᾽ ἐγείνατο,",,261.0,ἵημι πρῶτος μέν ὁ μήτηρ ὅς μ γείνομαι
Ἠλέκτρα,ἔχθιστα συμβέβηκεν: εἶτα δώμασιν,,262.0,ἔχθιστος συμβαίνω εἶτα δῶμα
Ἠλέκτρα,ἐν τοῖς ἐμαυτῆς τοῖς φονεῦσι τοῦ πατρὸς,,263.0,ἐν ὁ ἐμαυτοῦ ὁ φονεύς ὁ πατήρ
Ἠλέκτρα,"ξύνειμι, κἀκ τῶνδ᾽ ἄρχομαι κἀκ τῶνδέ μοι",,264.0,σύνειμι ἐκ τῶνδ ἄρχω ἐκ ὅδε ἐγώ
Ἠλέκτρα,λαβεῖν θ᾽ ὁμοίως καὶ τὸ τητᾶσθαι πέλει.,265.0,265.0,λαμβάνω θ ὅμοιος καί ὁ τητάομαι πέλω
Ἠλέκτρα,"ἔπειτα ποίας ἡμέρας δοκεῖς μ᾽ ἄγειν,",,266.0,ἔπειτα ποῖος ἡμέρα δοκέω μ ἄγω
Ἠλέκτρα,ὅταν θρόνοις Αἴγισθον ἐνθακοῦντ᾽ ἴδω,,267.0,ὅταν θρόνος Αἴγισθος ἐνθακοῦντ εἶδον
Ἠλέκτρα,"τοῖσιν πατρῴοις, εἰσίδω δ᾽ ἐσθήματα",,268.0,ὁ πατρῷος εἰσοράω δ ἔσθημα
Ἠλέκτρα,φοροῦντ᾽ ἐκείνῳ ταὐτὰ καὶ παρεστίους,,269.0,φοροῦντ ἐκεῖνος ταὐτός καί παρέστιος
Ἠλέκτρα,"σπένδοντα λοιβὰς ἔνθ᾽ ἐκεῖνον ὤλεσεν,",270.0,270.0,σπένδω λοιβή εἰμί ἐκεῖνος ὄλλυμι
Ἠλέκτρα,"ἴδω δὲ τούτων τὴν τελευταίαν ὕβριν,",,271.0,εἶδον δέ οὗτος ὁ τελευταῖος ὕβρις
Ἠλέκτρα,τὸν αὐτοέντην ἡμὶν ἐν κοίτῃ πατρὸς,,272.0,ὁ αὐτοέντης ἐγώ ἐν κοίτη πατήρ
Ἠλέκτρα,"ξὺν τῇ ταλαίνῃ μητρί, μητέρ᾽ εἰ χρεὼν",,273.0,σύν ὁ τάλας μήτηρ μητέρ εἰ χρεών
Ἠλέκτρα,ταύτην προσαυδᾶν τῷδε συγκοιμωμένην:,,274.0,οὗτος προσαυδάω ὅδε συγκοιμάομαι
Ἠλέκτρα,ἡ δ᾽ ὧδε τλήμων ὥστε τῷ μιάστορι,275.0,275.0,ὁ δ ὧδε τλήμων ὥστε ὁ μιάστωρ
Ἠλέκτρα,"ξύνεστ᾽, ἐρινὺν οὔτιν᾽ ἐκφοβουμένη:",,276.0,ξύνεστ ἐρινὺν οὔτιν ἐκφοβέω
Ἠλέκτρα,"ἀλλ᾽ ὥσπερ ἐγγελῶσα τοῖς ποιουμένοις,",,277.0,ἀλλ ὥσπερ ἐγγελάω ὁ ποιέω
Ἠλέκτρα,"εὑροῦσ᾽ ἐκείνην ἡμέραν, ἐν ᾗ τότε",,278.0,εὑροῦσ ἐκεῖνος ἡμέρα ἐν ἵημι τότε
Ἠλέκτρα,"πατέρα τὸν ἀμὸν ἐκ δόλου κατέκτανεν,",,279.0,πατήρ ὁ ἡμός ἐκ δόλος κατακτείνω
Ἠλέκτρα,ταύτῃ χοροὺς ἵστησι καὶ μηλοσφαγεῖ,280.0,280.0,οὗτος χορός ἵστημι καί μηλοσφαγέω
Ἠλέκτρα,θεοῖσιν ἔμμην᾽ ἱερὰ τοῖς σωτηρίοις.,,281.0,θεός ἔμμην ἱερόν ὁ σωτήριος
Χορός,"φέρ᾽ εἰπέ, πότερον ὄντος Αἰγίσθου πέλας",310.0,310.0,φέρ εἶπον πότερος εἰμί Αἴγισθος πέλας
Χορός,λέγεις τάδ᾽ ἡμῖν ἢ βεβῶτος ἐκ δόμων;,,311.0,λέγω τάδ ἐγώ ἤ βαίνω ἐκ δόμος
Ἠλέκτρα,"ἦ κάρτα: μὴ δόκει μ᾽ ἄν, εἴπερ ἦν πέλας,",,312.0,εἰμί κάρτα μή δοκέω μ ἀνά εἴπερ εἰμί πέλας
Ἠλέκτρα,θυραῖον οἰχνεῖν: νῦν δ᾽ ἀγροῖσι τυγχάνει.,,313.0,θυραῖος οἰχνέω νῦν δ ἀγρός τυγχάνω
Χορός,ἦ κἂν ἐγὼ θαρσοῦσα μᾶλλον ἐς λόγους,,314.0,εἰμί κἀν ἐγώ θαρσέω μᾶλλον εἰς λόγος
Χορός,"τοὺς σοὺς ἱκοίμην, εἴπερ ὧδε ταῦτ᾽ ἔχει;",315.0,315.0,ὁ σός ἱκνέομαι εἴπερ ὧδε ταῦτ ἔχω
Ἠλέκτρα,ὡς νῦν ἀπόντος ἱστόρει: τί σοι φίλον;,,316.0,ὡς νῦν ἄπειμι ἱστορέω τίς σύ φίλος
Χορός,"καὶ δή σ᾽ ἐρωτῶ: τοῦ κασιγνήτου τί φής,",,317.0,καί δή σ ἐρωτάω ὁ κασίγνητος τίς φημί
Χορός,ἥξοντος ἢ μέλλοντος; εἰδέναι θέλω.,,318.0,ἥκω ἤ μέλλω οἶδα ἐθέλω
Ἠλέκτρα,φησίν γε: φάσκων δ᾽ οὐδὲν ὧν λέγει ποεῖ.,,319.0,φημί γε φάσκω δ οὐδείς ὅς λέγω ποιέω
Χορός,φιλεῖ γὰρ ὀκνεῖν πρᾶγμ᾽ ἀνὴρ πράσσων μέγα.,320.0,320.0,φιλέω γάρ ὀκνέω πρᾶγμ ἀνήρ πράσσω μέγας
Ἠλέκτρα,καὶ μὴν ἔγωγ᾽ ἔσωσ᾽ ἐκεῖνον οὐκ ὄκνῳ.,,321.0,καί μήν ἔγωγ ἔσωσ ἐκεῖνος οὐ ὄκνος
Χορός,"θάρσει: πέφυκεν ἐσθλός, ὥστ᾽ ἀρκεῖν φίλοις.",,322.0,θαρσέω φύω ἐσθλός ὥστ ἀρκέω φίλος
Ἠλέκτρα,"πέποιθ᾽, ἐπεί τἂν οὐ μακρὰν ἔζων ἐγώ.",,323.0,πέποιθ ἐπεί ἄν οὐ μακράν ζάω ἐγώ
Χορός,μὴ νῦν ἔτ᾽ εἴπῃς μηδέν: ὡς δόμων ὁρῶ,,324.0,μή νῦν ἔτ εἶπον μηδείς ὡς δόμος ὁράω
Χορός,"τὴν σὴν ὅμαιμον ἐκ πατρὸς ταὐτοῦ φύσιν,",325.0,325.0,ὁ σός ὅμαιμος ἐκ πατήρ ταὐτός φύσις
Χορός,"Χρυσόθεμιν, ἔκ τε μητρός, ἐντάφια χεροῖν",,326.0,Χρυσόθεμις ἐκ τε μήτηρ ἐντάφιος χείρ
Χορός,"φέρουσαν, οἷα τοῖς κάτω νομίζεται.",,327.0,φέρω οἷος ὁ κάτω νομίζω
Χρυσόθεμις,τίν᾽ αὖ σὺ τήνδε πρὸς θυρῶνος ἐξόδοις,,328.0,σύ αὖ σύ ὅδε πρός θυρών ἔξοδος
Χρυσόθεμις,"ἐλθοῦσα φωνεῖς, ὦ κασιγνήτη, φάτιν,",,329.0,ἔρχομαι φωνέω ὦ κασιγνήτη φάτις
Χρυσόθεμις,κοὐδ᾽ ἐν χρόνῳ μακρῷ διδαχθῆναι θέλεις,330.0,330.0,κοὐδ ἐν χρόνος μακρός διδάσκω ἐθέλω
Χρυσόθεμις,θυμῷ ματαίῳ μὴ χαρίζεσθαι κενά;,,331.0,θυμός μάταιος μή χαρίζω κενός
Χρυσόθεμις,"καίτοι τοσοῦτόν γ᾽ οἶδα κἀμαυτήν, ὅτι",,332.0,καίτοι τοσοῦτος γε οἶδα ἐμαυτοῦ ὅτι
Χρυσόθεμις,"ἀλγῶ 'πὶ τοῖς παροῦσιν: ὥστ᾽ ἄν, εἰ σθένος",,333.0,ἀλγέω ἐπί ὁ πάρειμι ὥστ ἀνά εἰ σθένος
Χρυσόθεμις,"λάβοιμι, δηλώσαιμ᾽ ἂν οἷ᾽ αὐτοῖς φρονῶ.",,334.0,λαμβάνω δηλώσαιμ ἄν ἕ αὐτός φρονέω
Χρυσόθεμις,"νῦν δ᾽ ἐν κακοῖς μοι πλεῖν ὑφειμένῃ δοκεῖ,",335.0,335.0,νῦν δ ἐν κακός ἐγώ πλέω ὑφίημι δοκέω
Χρυσόθεμις,"καὶ μὴ δοκεῖν μὲν δρᾶν τι, πημαίνειν δὲ μή:",,336.0,καί μή δοκέω μέν δράω τις πημαίνω δέ μή
Χρυσόθεμις,τοιαῦτα δ᾽ ἄλλα καὶ σὲ βούλομαι ποεῖν.,,337.0,τοιοῦτος δ ἄλλος καί σύ βούλομαι ποιέω
Χρυσόθεμις,"καίτοι τὸ μὲν δίκαιον οὐχ ᾗ 'γὼ λέγω,",,338.0,καίτοι ὁ μέν δίκαιος οὐ ἵημι ἐγώ λέγω
Χρυσόθεμις,ἀλλ᾽ ᾗ σὺ κρίνεις: εἰ δ᾽ ἐλευθέραν με δεῖ,,339.0,ἀλλ ἵημι σύ κρίνω εἰ δ ἐλεύθερος ἐγώ δεῖ
Χρυσόθεμις,"ζῆν, τῶν κρατούντων ἐστὶ πάντ᾽ ἀκουστέα.",340.0,340.0,ζάω ὁ κρατέω εἰμί πάντ ἀκουστέον
Ἠλέκτρα,"δεινόν γέ σ᾽ οὖσαν πατρὸς οὗ σὺ παῖς ἔφυς,",,341.0,δεινός γε σ εἰμί πατήρ ἵημι σύ παῖς φύω
Ἠλέκτρα,"κείνου λελῆσθαι, τῆς δὲ τικτούσης μέλειν.",,342.0,ἐκεῖνος λανθάνω ὁ δέ τίκτω μέλω
Ἠλέκτρα,ἅπαντα γάρ σοι τἀμὰ νουθετήματα,,343.0,ἅπας γάρ σύ ἐμός νουθέτημα
Ἠλέκτρα,"κείνης διδακτά, κοὐδὲν ἐκ σαυτῆς λέγεις.",,344.0,ἐκεῖνος διδακτός οὐδείς ἐκ σεαυτοῦ λέγω
Ἠλέκτρα,"ἔπειθ᾽ ἑλοῦ γε θάτερ᾽, ἢ φρονεῖν κακῶς",345.0,345.0,ἔπειθ αἱρέω γε θάτερ ἤ φρονέω κακός
Ἠλέκτρα,ἢ τῶν φίλων φρονοῦσα μὴ μνήμην ἔχειν:,,346.0,ἤ ὁ φίλος φρονέω μή μνήμη ἔχω
Ἠλέκτρα,"ἥτις λέγεις μὲν ἀρτίως ὡς, εἰ λάβοις",,347.0,ὅστις λέγω μέν ἄρτιος ὡς εἰ λαμβάνω
Ἠλέκτρα,"σθένος, τὸ τούτων μῖσος ἐκδείξειας ἄν,",,348.0,σθένος ὁ οὗτος μῖσος ἐκδείκνυμι ἀνά
Ἠλέκτρα,ἐμοῦ δὲ πατρὶ πάντα τιμωρουμένης,,349.0,ἐγώ δέ πατήρ πᾶς τιμωρέω
Ἠλέκτρα,οὔτε ξυνέρδεις τήν τε δρῶσαν ἐκτρέπεις.,350.0,350.0,οὔτε συνέρδω ὁ τε δράω ἐκτρέπω
Ἠλέκτρα,οὐ ταῦτα πρὸς κακοῖσι δειλίαν ἔχει;,,351.0,οὐ οὗτος πρός κακός δειλία ἔχω
Ἠλέκτρα,"ἐπεὶ δίδαξον, ἢ μάθ᾽ ἐξ ἐμοῦ, τί μοι",,352.0,ἐπεί διδάσκω ἤ μάθ ἐκ ἐγώ τίς ἐγώ
Ἠλέκτρα,κέρδος γένοιτ᾽ ἂν τῶνδε ληξάσῃ γόων.,,353.0,κέρδος γένοιτ ἄν ὅδε λήγω γόος
Ἠλέκτρα,"οὐ ζῶ; κακῶς μέν, οἶδ᾽, ἐπαρκούντως δ᾽ ἐμοί.",,354.0,οὐ ζάω κακός μέν οἶδ ἐπαρκούντως δ ἐγώ
Ἠλέκτρα,"λυπῶ δὲ τούτους, ὥστε τῷ τεθνηκότι",355.0,355.0,λυπέω δέ οὗτος ὥστε ὁ θνήσκω
Ἠλέκτρα,"τιμὰς προσάπτειν, εἴ τις ἔστ᾽ ἐκεῖ χάρις.",,356.0,τιμή προσάπτω εἰ τις εἰμί ἐκεῖ χάρις
Ἠλέκτρα,"σὺ δ᾽ ἡμὶν ἡ μισοῦσα μισεῖς μὲν λόγῳ,",,357.0,σύ δ ἐγώ ὁ μισέω μισέω μέν λόγος
Ἠλέκτρα,ἔργῳ δὲ τοῖς φονεῦσι τοῦ πατρὸς ξύνει.,,358.0,ἔργον δέ ὁ φονεύς ὁ πατήρ σύνειμι
Ἠλέκτρα,"ἐγὼ μὲν οὖν οὐκ ἄν ποτ᾽, οὐδ᾽ εἴ μοι τὰ σὰ",,359.0,ἐγώ μέν οὖν οὐ ἀνά ποτ οὐδ εἰ ἐγώ ὁ σός
Ἠλέκτρα,"μέλλοι τις οἴσειν δῶρ᾽, ἐφ᾽ οἷσι νῦν χλιδᾷς,",360.0,360.0,μέλλω τις φέρω δῶρ ἐπί ὅς νῦν χλιδάω
Ἠλέκτρα,τούτοις ὑπεικάθοιμι: σοὶ δὲ πλουσία,,361.0,οὗτος ὑπείκω σύ δέ πλούσιος
Ἠλέκτρα,τράπεζα κείσθω καὶ περιρρείτω βίος.,,362.0,τράπεζα κεῖμαι καί περιρρέω βίος
Ἠλέκτρα,ἐμοὶ γὰρ ἔστω τοὐμὲ μὴ λυπεῖν μόνον,,363.0,ἐγώ γάρ εἰμί ἐγώ μή λυπέω μόνος
Ἠλέκτρα,"βόσκημα: τῆς σῆς δ᾽ οὐκ ἐρῶ τιμῆς τυχεῖν,",,364.0,βόσκημα ὁ σός δ οὐ ἐρῶ τιμή τυγχάνω
Ἠλέκτρα,"οὐδ᾽ ἂν σύ, σώφρων γ᾽ οὖσα.  νῦν δ᾽ ἐξὸν πατρὸς",365.0,365.0,οὐδ ἄν σύ σώφρων γε εἰμί  νῦν δ ἔξεστι πατήρ
Ἠλέκτρα,"πάντων ἀρίστου παῖδα κεκλῆσθαι, καλοῦ",,366.0,πᾶς ἄριστος παῖς καλέω καλός
Ἠλέκτρα,"τῆς μητρός: οὕτω γὰρ φανεῖ πλείστοις κακή,",,367.0,ὁ μήτηρ οὕτως γάρ φαίνω πλεῖστος κακός
Ἠλέκτρα,θανόντα πατέρα καὶ φίλους προδοῦσα σούς.,,368.0,θνήσκω πατήρ καί φίλος προδίδωμι σός
Χορός,"μηδὲν πρὸς ὀργήν, πρὸς θεῶν: ὡς τοῖς λόγοις",,369.0,μηδείς πρός ὀργή πρός θεός ὡς ὁ λόγος
Χορός,"ἔνεστιν ἀμφοῖν κέρδος, εἰ σὺ μὲν μάθοις",370.0,370.0,ἔνειμι ἄμφω κέρδος εἰ σύ μέν μανθάνω
Χορός,"τοῖς τῆσδε χρῆσθαι, τοῖς δὲ σοῖς αὕτη πάλιν.",,371.0,ὁ ὅδε χράω ὁ δέ σός οὗτος πάλιν
Χρυσόθεμις,"ἐγὼ μέν, ὦ γυναῖκες, ἠθάς εἰμί πως",,372.0,ἐγώ μέν ὦ γυνή ἠθάς εἰμί πως
Χρυσόθεμις,"τῶν τῆσδε μύθων: οὐδ᾽ ἂν ἐμνήσθην ποτέ,",,373.0,ὁ ὅδε μῦθος οὐδ ἄν μιμνήσκω ποτέ
Χρυσόθεμις,εἰ μὴ κακὸν μέγιστον εἰς αὐτὴν ἰὸν,,374.0,εἰ μή κακός μέγας εἰς αὐτός ἰός
Χρυσόθεμις,"ἤκουσ᾽, ὃ ταύτην τῶν μακρῶν σχήσει γόων.",375.0,375.0,ἤκουσ ὁ οὗτος ὁ μακρός ἔχω γόος
Ἠλέκτρα,φέρ᾽ εἰπὲ δὴ τὸ δεινόν: εἰ γὰρ τῶνδέ μοι,,376.0,φέρ εἶπον δή ὁ δεινός εἰ γάρ ὅδε ἐγώ
Ἠλέκτρα,"μεῖζόν τι λέξεις, οὐκ ἂν ἀντείποιμ᾽ ἔτι.",,377.0,μέγας τις λέγω οὐ ἄν ἀντείποιμ ἔτι
Χρυσόθεμις,ἀλλ᾽ ἐξερῶ σοι πᾶν ὅσον κάτοιδ᾽ ἐγώ.,,378.0,ἀλλ ἐξερέω σύ πᾶς ὅσος κάτοιδ ἐγώ
Χρυσόθεμις,"μέλλουσι γάρ σ᾽, εἰ τῶνδε μὴ λήξεις γόων,",,379.0,μέλλω γάρ σ εἰ ὅδε μή λήγω γόος
Χρυσόθεμις,ἐνταῦθα πέμψειν ἔνθα μή ποθ᾽ ἡλίου,380.0,380.0,ἐνταῦθα πέμπω ἔνθα μή ποθ ἥλιος
Χρυσόθεμις,"φέγγος προσόψει, ζῶσα δ᾽ ἐν κατηρεφεῖ",,381.0,φέγγος προσοράω ζάω δ ἐν κατηρεφής
Χρυσόθεμις,στέγῃ χθονὸς τῆσδ᾽ ἐκτὸς ὑμνήσεις κακά.,,382.0,στέγη χθών τῆσδ ἐκτός ὑμνέω κακός
Χρυσόθεμις,πρὸς ταῦτα φράζου καί με μή ποθ᾽ ὕστερον,,383.0,πρός οὗτος φράζω καί ἐγώ μή ποθ ὕστερος
Χρυσόθεμις,παθοῦσα μέμψῃ: νῦν γὰρ ἐν καλῷ φρονεῖν.,,384.0,πάσχω μέμφομαι νῦν γάρ ἐν καλός φρονέω
Ἠλέκτρα,ἦ ταῦτα δή με καὶ βεβούλευνται ποεῖν;,385.0,385.0,εἰμί οὗτος δή ἐγώ καί βουλεύω ποιέω
Χρυσόθεμις,μάλισθ᾽: ὅταν περ οἴκαδ᾽ Αἴγισθος μόλῃ.,,386.0,μάλισθ ὅταν περί οἴκαδ Αἴγισθος βλώσκω
