Name,Speech,verse_number,inferred_verse_number,lemmata
Τέκμησσα,"ὑπ᾽ ὀρφανιστῶν μὴ φίλων, ὅσον κακὸν",,512.0,ὑπό ὀρφανιστής μή φίλος ὅσος κακός
Τέκμησσα,"κείνῳ τε κἀμοὶ τοῦθ᾽, ὅταν θάνῃς, νεμεῖς.",,513.0,ἐκεῖνος τε ἐγώ τοῦθ ὅταν θνήσκω νέμω
Τέκμησσα,ἐμοὶ γὰρ οὐκέτ᾽ ἔστιν εἰς ὅ τι βλέπω,,514.0,ἐγώ γάρ οὐκέτ εἰμί εἰς ὁ τις βλέπω
Τέκμησσα,"πλὴν σοῦ.  σὺ γάρ μοι πατρίδ᾽ ᾔστωσας δόρει,",515.0,515.0,πλήν σύ  σύ γάρ ἐγώ πατρίδ ἀιστόω δόρυ
Τέκμησσα,καὶ μητέρ᾽ ἄλλη μοῖρα τὸν φύσαντά τε,,516.0,καί μητέρ ἄλλος μοῖρα ὁ φύω τε
Τέκμησσα,καθεῖλεν Ἅιδου θανασίμους οἰκήτορας.,,517.0,καθαιρέω ᾍδης θανάσιμος οἰκήτωρ
Τέκμησσα,τίς δῆτ᾽ ἐμοὶ γένοιτ᾽ ἂν ἀντὶ σοῦ πατρίς;,,518.0,τις δῆτ ἐγώ γένοιτ ἄν ἀντί σύ πατρίς
Τέκμησσα,τίς πλοῦτος; ἐν σοὶ πᾶσ᾽ ἔγωγε σῴζομαι.,,519.0,τις πλοῦτος ἐν σύ πᾶσ ἐγώ σώζω
Τέκμησσα,ἀλλ᾽ ἴσχε κἀμοῦ μνῆστιν: ἀνδρί τοι χρεὼν,520.0,520.0,ἀλλ ἴσχω ἐγώ μνῆστις ἀνήρ σύ χρεών
Τέκμησσα,"μνήμην προσεῖναι, τερπνὸν εἴ τί που πάθοι.",,521.0,μνήμη πρόσειμι τερπνός εἰ τίς πού πάσχω
Τέκμησσα,χάρις χάριν γάρ ἐστιν ἡ τίκτουσ᾽ ἀεί:,,522.0,χάρις χάρις γάρ εἰμί ὁ τίκτουσ ἀεί
Τέκμησσα,"ὅτου δ᾽ ἀπορρεῖ μνῆστις εὖ πεπονθότος,",,523.0,ὅστις δ ἀπορρέω μνῆστις εὖ πάσχω
Τέκμησσα,οὐκ ἂν γένοιτ᾽ ἔθ᾽ οὗτος εὐγενὴς ἀνήρ.,,524.0,οὐ ἄν γένοιτ ἔθ οὗτος εὐγενής ἀνήρ
Χορός,"Αἴας, ἔχειν σ᾽ ἂν οἶκτον ὡς κἀγὼ φρενὶ",525.0,525.0,Αἴας ἔχω σ ἄν οἶκτος ὡς ἐγώ φρήν
Χορός,θέλοιμ᾽ ἄν: αἰνοίης γὰρ ἂν τὰ τῆσδ᾽ ἔπη.,,526.0,θέλοιμ ἀνά αἰνέω γάρ ἄν ὁ τῆσδ ἔπος
Αἴας,"καὶ κάρτ᾽ ἐπαίνου τεύξεται πρὸς γοῦν ἐμοῦ,",,527.0,καί κάρτ ἔπαινος τυγχάνω πρός γοῦν ἐγώ
Αἴας,ἐὰν μόνον τὸ ταχθὲν εὖ τολμᾷ τελεῖν.,,528.0,ἐάν μόνος ὁ τάσσω εὖ τολμάω τελέω
Τέκμησσα,"ἀλλ᾽ ὦ φίλ᾽ Αἴας, πάντ᾽ ἔγωγε πείσομαι.",,529.0,ἀλλ ὦ φίλ Αἴας πάντ ἐγώ πείθω
Αἴας,"κόμιζέ νύν μοι παῖδα τὸν ἐμόν, ὡς ἴδω.",530.0,530.0,κομίζω νῦν ἐγώ παῖς ὁ ἐμός ὡς εἶδον
Τέκμησσα,καὶ μὴν φόβοισί γ᾽ αὐτὸν ἐξελυσάμην.,,531.0,καί μήν φόβος γε αὐτός ἐκλύω
Αἴας,ἐν τοῖσδε τοῖς κακοῖσιν; ἢ τί μοι λέγεις;,,532.0,ἐν ὅδε ὁ κακός ἤ τίς ἐγώ λέγω
Τέκμησσα,μὴ σοί γέ που δύστηνος ἀντήσας θάνοι.,,533.0,μή σύ γε πού δύστηνος ἀντάω θνήσκω
Αἴας,πρέπον γέ τἂν ἦν δαίμονος τοὐμοῦ τόδε.,,534.0,πρέπω γε ἄν εἰμί δαίμων ἐγώ ὅδε
Τέκμησσα,ἀλλ᾽ οὖν ἐγὼ 'φύλαξα τοῦτό γ᾽ ἀρκέσαι.,535.0,535.0,ἀλλ οὖν ἐγώ φυλάσσω οὗτος γε ἀρκέω
Αἴας,ἐπῄνεσ᾽ ἔργον καὶ πρόνοιαν ἣν ἔθου.,,536.0,ἐπῄνεσ ἔργον καί πρόνοια ὅς τίθημι
Τέκμησσα,τί δῆτ᾽ ἂν ὡς ἐκ τῶνδ᾽ ἂν ὠφελοῖμί σε;,,537.0,τίς δῆτ ἄν ὡς ἐκ τῶνδ ἄν ὠφελέω σύ
Αἴας,δός μοι προσειπεῖν αὐτὸν ἐμφανῆ τ᾽ ἰδεῖν.,,538.0,δίδωμι ἐγώ προσεῖπον αὐτός ἐμφανής τ εἶδον
Τέκμησσα,καὶ μὴν πέλας γε προσπόλοις φυλάσσεται.,,539.0,καί μήν πέλας γε πρόσπολος φυλάσσω
Αἴας,τί δῆτα μέλλει μὴ οὐ παρουσίαν ἔχειν;,540.0,540.0,τίς δῆτα μέλλω μή οὐ παρουσία ἔχω
Τέκμησσα,"ὦ παῖ, πατὴρ καλεῖ σε.  δεῦρο προσπόλων",,541.0,ὦ παῖς πατήρ καλέω σύ  δεῦρο πρόσπολος
Τέκμησσα,ἄγ᾽ αὐτὸν ὅσπερ χερσὶν εὐθύνων κυρεῖς.,,542.0,ἀνά αὐτός ὅς χείρ εὐθύνω κυρέω
Αἴας,ἕρποντι φωνεῖς ἢ λελειμμένῳ λόγων;,,543.0,ἕρπω φωνέω ἤ λείπω λόγος
Τέκμησσα,καὶ δὴ κομίζει προσπόλων ὅδ᾽ ἐγγύθεν.,,544.0,καί δή κομίζω πρόσπολος ὅδ ἐγγύθεν
Αἴας,"αἶρ᾽ αὐτόν, αἶρε δεῦρο: ταρβήσει γὰρ οὒ",545.0,545.0,αἶρ αὐτός αἴρω δεῦρο ταρβέω γάρ οὐ
Αἴας,"νεοσφαγῆ που τόνδε προσλεύσσων φόνον,",,546.0,νεοσφαγής πού ὅδε προσλεύσσω φόνος
Αἴας,εἴπερ δικαίως ἔστ᾽ ἐμὸς τὰ πατρόθεν.,,547.0,εἴπερ δίκαιος εἰμί ἐμός ὁ πατρόθεν
Αἴας,ἀλλ᾽ αὐτίκ᾽ ὠμοῖς αὐτὸν ἐν νόμοις πατρὸς,,548.0,ἀλλ αὐτίκ ὠμός αὐτός ἐν νόμος πατήρ
Αἴας,δεῖ πωλοδαμνεῖν κἀξομοιοῦσθαι φύσιν.,,549.0,δεῖ πωλοδαμνέω ἐξομοιόω φύσις
Αἴας,"ὦ παῖ, γένοιο πατρὸς εὐτυχέστερος,",550.0,550.0,ὦ παῖς γίγνομαι πατήρ εὐτυχής
Αἴας,τὰ δ᾽ ἄλλ᾽ ὅμοιος: καὶ γένοι᾽ ἂν οὐ κακός.,,551.0,ὁ δ ἄλλ ὅμοιος καί γένοι ἄν οὐ κακός
Αἴας,"καίτοι σε καὶ νῦν τοῦτό γε ζηλοῦν ἔχω,",,552.0,καίτοι σύ καί νῦν οὗτος γε ζηλόω ἔχω
Αἴας,ὁθούνεκ᾽ οὐδὲν τῶνδ᾽ ἐπαισθάνει κακῶν:,,553.0,ὁθούνεκα οὐδείς τῶνδ ἐπαισθάνομαι κακός
Αἴας,"ἐν τῷ φρονεῖν γὰρ μηδὲν ἥδιστος βίος,",,554.0,ἐν ὁ φρονέω γάρ μηδείς ἡδύς βίος
Αἴας,τὸ μὴ φρονεῖν γὰρ κάρτ᾽ ἀνώδυνον κακόν,555.0,555.0,ὁ μή φρονέω γάρ κάρτ ἀνώδυνος κακός
Αἴας,ἕως τὸ χαίρειν καὶ τὸ λυπεῖσθαι μάθῃς.,,556.0,ἕως ὁ χαίρω καί ὁ λυπέω μανθάνω
Αἴας,"ὅταν δ᾽ ἵκῃ πρὸς τοῦτο, δεῖ σ᾽ ὅπως πατρὸς",,557.0,ὅταν δ ἱκνέομαι πρός οὗτος δεῖ σ ὅπως πατήρ
Αἴας,"δείξεις ἐν ἐχθροῖς, οἷος ἐξ οἵου 'τράφης.",,558.0,δείκνυμι ἐν ἐχθρός οἷος ἐκ οἷος τρέφω
Αἴας,"τέως δὲ κούφοις πνεύμασιν βόσκου, νέαν",,559.0,τέως δέ κοῦφος πνεῦμα βόσκω νέος
Αἴας,"ψυχὴν ἀτάλλων, μητρὶ τῇδε χαρμονήν.",,560.0,ψυχή ἀτάλλω μήτηρ ὅδε χαρμονή
Αἴας,"οὔτοι σ᾽ Ἀχαιῶν, οἶδα, μή τις ὑβρίσῃ",560.0,560.5,οὔτοι σ Ἀχαιός οἶδα μή τις ὑβρίζω
Αἴας,"στυγναῖσι λώβαις, οὐδὲ χωρὶς ὄντ᾽ ἐμοῦ.",,561.0,στυγνός λώβη οὐδέ χωρίς εἰμί ἐγώ
Αἴας,τοῖον πυλωρὸν φύλακα Τεῦκρον ἀμφί σοι,,562.0,τοῖος πυλωρός φύλαξ Τεῦκρος ἀμφί σύ
Αἴας,"λείψω τροφῆ τ᾽ ἄοκνον ἔμπα, κεἰ τανῦν",,563.0,λείπω τροφεύς τ ἄοκνος ἔμπας εἰ τανῦν
Αἴας,"τηλωπὸς οἰχνεῖ, δυσμενῶν θήραν ἔχων.",,564.0,τηλωπός οἰχνέω δυσμενής θήρα ἔχω
Αἴας,"ἀλλ᾽, ἄνδρες ἀσπιστῆρες, ἐνάλιος λεώς,",565.0,565.0,ἀλλ ἀνήρ ἀσπιστήρ ἐνάλιος λαός
Αἴας,"ὑμῖν τε κοινὴν τήνδ᾽ ἐπισκήπτω χάριν,",,566.0,σύ τε κοινός τήνδ ἐπισκήπτω χάρις
Αἴας,"κείνῳ τ᾽ ἐμὴν ἀγγείλατ᾽ ἐντολήν, ὅπως",,567.0,ἐκεῖνος τ ἐμός ἀγγείλατ ἐντολή ὅπως
Αἴας,τὸν παῖδα τόνδε πρὸς δόμους ἐμοὺς ἄγων,,568.0,ὁ παῖς ὅδε πρός δόμος ἐμός ἄγω
Αἴας,"Τελαμῶνι δείξει μητρί τ᾽, Ἐριβοίᾳ λέγω,",,569.0,Τελαμών δείκνυμι μήτηρ τ Ἐριβοία λέγω
Αἴας,"ὥς σφιν γένηται γηροβοσκὸς εἰσαεί,",570.0,570.0,ὡς σφεῖς γίγνομαι γηροβοσκός εἰσαεί
Αἴας,"μέχρις οὗ μυχοὺς κίχωσι τοῦ κάτω θεοῦ,",,571.0,μέχρι ἵημι μυχός κιχάνω ὁ κάτω θεός
Αἴας,καὶ τἀμὰ τεύχη μήτ᾽ ἀγωνάρχαι τινὲς,,572.0,καί ἐμός τεῦχος μήτ ἀγωνάρχης τις
Αἴας,θήσουσ᾽ Ἀχαιοῖς μήθ᾽ ὁ λυμεὼν ἐμός.,,573.0,θήσουσ Ἀχαιός μήθ ὁ λυμεών ἐμός
Αἴας,"ἀλλ᾽ αὐτό μοι σύ, παῖ, λαβὼν ἐπώνυμον,",,574.0,ἀλλ αὐτός ἐγώ σύ παῖς λαμβάνω ἐπώνυμος
Αἴας,"Εὐρύσακες, ἴσχε διὰ πολυρράφου στρέφων",575.0,575.0,Εὐρυσάκης ἴσχω διά πολύρραφος στρέφω
Αἴας,"πόρπακος, ἑπτάβοιον ἄρρηκτον σάκος:",,576.0,πόρπαξ ἑπτάβοιος ἄρρηκτος σάκος
Αἴας,τὰ δ᾽ ἄλλα τεύχη κοίν᾽ ἐμοὶ τεθάψεται.,,577.0,ὁ δ ἄλλος τεῦχος κοίν ἐγώ θάπτω
Αἴας,ἀλλ᾽ ὡς τάχος τὸν παῖδα τόνδ᾽ ἤδη δέχου,,578.0,ἀλλ ὡς τάχος ὁ παῖς τόνδ ἤδη δέχομαι
Αἴας,"καὶ δῶμα πάκτου, μηδ᾽ ἐπισκήνους γόους",,579.0,καί δῶμα πακτόω μηδ ἐπίσκηνος γόος
Αἴας,δάκρυε: κάρτα τοι φιλοίκτιστον γυνή.,580.0,580.0,δακρύω κάρτα σύ φιλοίκτιστος γυνή
Αἴας,πύκαζε θᾶσσον: οὐ πρὸς ἰατροῦ σοφοῦ,,581.0,πυκάζω ταχύς οὐ πρός ἰατρός σοφός
Αἴας,θρηνεῖν ἐπῳδὰς πρὸς τομῶντι πήματι.,,582.0,θρηνέω ἐπῳδή πρός τομάω πῆμα
Χορός,δέδοικ᾽ ἀκούων τήνδε τὴν προθυμίαν:,,583.0,δέδοικ ἀκούω ὅδε ὁ προθυμία
Χορός,οὐ γάρ μ᾽ ἀρέσκει γλῶσσά σου τεθηγμένη.,,584.0,οὐ γάρ μ ἀρέσκω γλῶσσα σύ θήγω
Τέκμησσα,"ὦ δέσποτ᾽ Αἴας, τί ποτε δρασείεις φρενί;",585.0,585.0,ὦ δέσποτ Αἴας τίς ποτέ δρασείω φρήν
Αἴας,"μὴ κρῖνε, μὴ 'ξέταζε: σωφρονεῖν καλόν.",,586.0,μή κρίνω μή ἐξετάζω σωφρονέω καλός
Τέκμησσα,οἴμ᾽ ὡς ἀθυμῶ: καί σε πρὸς τοῦ σοῦ τέκνου,,587.0,οἴμ ὡς ἀθυμέω καί σύ πρός ὁ σύ τέκνον
Τέκμησσα,"καὶ θεῶν ἱκνοῦμαι, μὴ προδοὺς ἡμᾶς γένῃ.",,588.0,καί θεός ἱκνέομαι μή προδίδωμι ἐγώ γίγνομαι
Αἴας,ἄγαν γε λυπεῖς: οὐ κάτοισθ᾽ ἐγὼ θεοῖς,,589.0,ἄγαν γε λυπέω οὐ κάτοισθ ἐγώ θεός
Αἴας,ὡς οὐδὲν ἀρκεῖν εἴμ᾽ ὀφειλέτης ἔτι;,590.0,590.0,ὡς οὐδείς ἀρκέω εἰμί ὀφειλέτης ἔτι
Τέκμησσα,εὔφημα φώνει.,,591.0,εὔφημος φωνέω
Αἴας,τοῖς ἀκούουσιν λέγε.,,592.0,ὁ ἀκούω λέγω
Τέκμησσα,σὺ δ᾽ οὐχὶ πείσει;,,593.0,σύ δ οὐ πείθω
Αἴας,πόλλ᾽ ἄγαν ἤδη θροεῖς.,,594.0,πόλλ ἄγαν ἤδη θροέω
Τέκμησσα,"ταρβῶ γάρ, ὦναξ.",,595.0,ταρβέω γάρ ἄναξ
Αἴας,οὐ ξυνέρξεθ᾽ ὡς τάχος;,,596.0,οὐ ξυνέρξεθ ὡς τάχος
Τέκμησσα,"πρὸς θεῶν, μαλάσσου.",,597.0,πρός θεός μαλάσσω
Αἴας,"μῶρά μοι δοκεῖς φρονεῖν,",,598.0,μωρός ἐγώ δοκέω φρονέω
Αἴας,εἰ τοὐμὸν ἦθος ἄρτι παιδεύειν νοεῖς.,595.0,595.5,εἰ ἐμός ἦθος ἄρτι παιδεύω νοέω
Χορός,"ὦ κλεινὰ Σαλαμίς, σὺ μέν που",,596.5,ὦ κλεινός Σαλαμίς σύ μέν πού
Χορός,"ναίεις ἁλίπλακτος, εὐδαίμων,",,597.5,ναίω ἁλίπληκτος εὐδαίμων
Χορός,πᾶσιν περίφαντος ἀεί:,,598.5,πᾶς περίφαντος ἀεί
Χορός,ἐγὼ δ᾽ ὁ τλάμων παλαιὸς ἀφ᾽ οὗ χρόνος,600.0,600.0,ἐγώ δ ὁ τλήμων παλαιός ἀπό ἵημι χρόνος
Χορός,Ἰδαῖα μίμνων λειμώνι᾽ ἔπαυλα μηνῶν,,601.0,̓ἰδαῖος μίμνω λειμώνι ἔπαυλος μείς
Χορός,ἀνήριθμος αἰὲν εὐνῶμαι,,602.0,ἀνήριθμος ἀεί εὐνάω
Χορός,"χρόνῳ τρυχόμενος,",605.0,605.0,χρόνος τρύχω
Χορός,κακὰν ἐλπίδ᾽ ἔχων,,606.0,κακός ἐλπίδ ἔχω
Χορός,ἔτι μέ ποτ᾽ ἀνύσειν,,607.0,ἔτι ἐγώ ποτ ἀνύω
Χορός,τὸν ἀπότροπον ἀΐδηλον Ἅιδαν.,,608.0,ὁ ἀπότροπος ἀίδηλος ᾍδης
Χορός,καί μοι δυσθεράπευτος Αἴας,,609.0,καί ἐγώ δυσθεράπευτος Αἴας
Χορός,"ξύνεστιν ἔφεδρος, ὤμοι μοι,",610.0,610.0,σύνειμι ἔφεδρος ὤμοι ἐγώ
Χορός,θείᾳ μανίᾳ ξύναυλος:,,611.0,θεῖος μανία σύναυλος
Χορός,ὃν ἐξεπέμψω πρὶν δή ποτε θουρίῳ,,612.0,ὅς ἐκπέμπω πρίν δή ποτέ θούριος
Χορός,κρατοῦντ᾽ ἐν Ἄρει: νῦν δ᾽ αὖ φρενὸς οἰοβώτας,,613.0,κρατοῦντ ἐν Ἄρης νῦν δ αὖ φρήν οἰοβώτας
Χορός,φίλοις μέγα πένθος ηὕρηται.,615.0,615.0,φίλος μέγας πένθος εὑρίσκω
Χορός,τὰ πρὶν δ᾽ ἔργα χεροῖν,,616.0,ὁ πρίν δ ἔργον χείρ
Χορός,μεγίστας ἀρετᾶς,,617.0,μέγας ἀρετή
Χορός,ἄφιλα παρ᾽ ἀφίλοις,620.0,620.0,ἄφιλος παρ ἄφιλος
Χορός,ἔπεσ᾽ ἔπεσε μελέοις Ἀτρείδαις.,,621.0,ἔπεσ πίπτω μέλεος ̓ἀτρείδης
Χορός,"ἦ που παλαιᾷ μὲν σύντροφος ἁμέρᾳ,",,622.0,εἰμί πού παλαιός μέν σύντροφος ἡμέρα
Χορός,λευκῷ δὲ γήρᾳ μάτηρ νιν ὅταν νοσοῦντα,625.0,625.0,λευκός δέ γῆρας μήτηρ νιν ὅταν νοσέω
Χορός,"φρενομόρως ἀκούσῃ,",,626.0,φρενομόρως ἀκούω
Χορός,αἴλινον αἴλινον,,627.0,αἴλινον αἴλινον
Χορός,οὐδ᾽ οἰκτρᾶς γόον ὄρνιθος ἀηδοῦς,,628.0,οὐδ οἰκτρός γόος ὄρνις ἀηδών
Χορός,"ἥσει δύσμορος, ἀλλ᾽ ὀξυτόνους μὲν ᾠδὰς",630.0,630.0,ἵημι δύσμορος ἀλλ ὀξύτονος μέν ἀοιδή
Χορός,"θρηνήσει, χερόπλακτοι δ᾽",,631.0,θρηνέω χερόπληκτος δ
Χορός,ἐν στέρνοισι πεσοῦνται,,632.0,ἐν στέρνον πίπτω
Χορός,δοῦποι καὶ πολιᾶς ἄμυγμα χαίτας.,,633.0,δοῦπος καί πολιός ἄμυγμα χαίτη
Χορός,"κρείσσων παρ᾽ Ἅιδᾳ κεύθων ὁ νοσῶν μάταν,",635.0,635.0,κρείσσων παρ ῞ᾅδης κεύθω ὁ νοσέω μάτην
Χορός,ὃς ἐκ πατρῴας ἥκων γενεᾶς ἄριστος,,636.0,ὅς ἐκ πατρῷος ἥκω γενεά ἄριστος
Χορός,"πολυπόνων Ἀχαιῶν,",,637.0,πολύπονος Ἀχαιός
Χορός,οὐκέτι συντρόφοις,,638.0,οὐκέτι σύντροφος
Χορός,"ὀργαῖς ἔμπεδος, ἀλλ᾽ ἐκτὸς ὁμιλεῖ.",640.0,640.0,ὀργή ἔμπεδος ἀλλ ἐκτός ὁμιλέω
Χορός,"ὦ τλᾶμον πάτερ, οἵαν σε μένει πυθέσθαι",,641.0,ὦ τλήμων πάτηρ οἷος σύ μένω πυνθάνομαι
Χορός,"παιδὸς δύσφορον ἄταν,",,642.0,παῖς δύσφορος ἄτη
Χορός,ἃν οὔπω τις ἔθρεψεν,,643.0,ὅς οὔπω τις τρέφω
Χορός,αἰὼν Αἰακιδᾶν ἄτερθε τοῦδε.,645.0,645.0,αἰών Αἰακίδης ἄτερ ὅδε
Αἴας,ἅπανθ᾽ ὁ μακρὸς κἀναρίθμητος χρόνος,,646.0,ἅπανθ ὁ μακρός ἀναρίθμητος χρόνος
Αἴας,φύει τ᾽ ἄδηλα καὶ φανέντα κρύπτεται:,,647.0,φύω τ ἄδηλος καί φαίνω κρύπτω
Αἴας,"κοὐκ ἔστ᾽ ἄελπτον οὐδέν, ἀλλ᾽ ἁλίσκεται",,648.0,οὐ εἰμί ἄελπτος οὐδείς ἀλλ ἁλίσκομαι
