Name,Speech,verse_number,inferred_verse_number,lemmata
Οἰδίπους,"μηδὲν ξυνιεὶς ὧν ἔδρων εἰς οὕς τ᾽ ἔδρων,",975.0,975.5,μηδείς ξυνιεὶς ὅς δράω εἰς ὅς τ δράω
Οἰδίπους,πῶς ἂν τό γ᾽ ἆκον πρᾶγμ᾽ ἂν εἰκότως ψέγοις;,,976.0,πῶς ἄν ὁ γε ἀέκων πρᾶγμ ἄν εἰκότως ψέγω
Οἰδίπους,"μητρὸς δέ, τλῆμον, οὐκ ἐπαισχύνει γάμους",,977.0,μήτηρ δέ τλήμων οὐ ἐπαισχύνομαι γάμος
Οἰδίπους,"οὔσης ὁμαίμου σῆς μ᾽ ἀναγκάζων λέγειν,",,978.0,εἰμί ὅμαιμος σός μ ἀναγκάζω λέγω
Οἰδίπους,"οἵους ἐρῶ τάχ᾽:  οὐ γὰρ οὖν σιγήσομαι,",,979.0,οἷος ἐρῶ τάχ  οὐ γάρ οὖν σιγάω
Οἰδίπους,σοῦ γ᾽ εἰς τόδ᾽ ἐξελθόντος ἀνόσιον στόμα.,980.0,980.0,σύ γε εἰς τόδ ἐξέρχομαι ἀνόσιος στόμα
Οἰδίπους,"ἔτικτε γάρ μ᾽ ἔτικτεν, ὤμοι μοι κακῶν,",,981.0,τίκτω γάρ μ τίκτω ὤμοι ἐγώ κακός
Οἰδίπους,"οὐκ εἰδότ᾽ οὐκ εἰδυῖα, καὶ τεκοῦσά με,",,982.0,οὐ εἰδότ οὐ οἶδα καί τίκτω ἐγώ
Οἰδίπους,αὑτῆς ὄνειδος παῖδας ἐξέφυσέ μοι.,,983.0,ἑαυτοῦ ὄνειδος παῖς ἐκφύω ἐγώ
Οἰδίπους,"ἀλλ᾽ ἓν γὰρ οὖν ἔξοιδα, σὲ μὲν ἑκόντ᾽ ἐμὲ",,984.0,ἀλλ εἷς γάρ οὖν ἔξοιδα σύ μέν ἑκόντ ἐγώ
Οἰδίπους,κείνην τε ταῦτα δυσστομεῖν:  ἐγὼ δέ νιν,985.0,985.0,ἐκεῖνος τε οὗτος δυστομέω  ἐγώ δέ νιν
Οἰδίπους,ἄκων ἔγημα φθέγγομαί τ᾽ ἄκων τάδε.,,986.0,ἄκων γαμέω φθέγγομαί τ ἄκων ὅδε
Οἰδίπους,ἀλλ᾽ οὐ γὰρ οὔτ᾽ ἐν τοῖσδ᾽ ἁλώσομαι κακὸς,,987.0,ἀλλ οὐ γάρ οὔτ ἐν τοῖσδ ἁλίσκομαι κακός
Οἰδίπους,γάμοισιν οὔθ᾽ οὓς αἰὲν ἐμφορεῖς σύ μοι,,988.0,γάμος οὔθ ὅς ἀεί ἐμφορέω σύ ἐγώ
Οἰδίπους,φόνους πατρῴους ἐξονειδίζων πικρῶς.,990.0,990.0,φόνος πατρῷος ἐξονειδίζω πικρός
Οἰδίπους,ἓν γάρ μ᾽ ἄμειψαι μοῦνον ὧν σ᾽ ἀνιστορῶ.,,991.0,εἷς γάρ μ ἀμείβω μόνος ὅς σ ἀνιστορέω
Οἰδίπους,εἴ τις σὲ τὸν δίκαιον αὐτίκ᾽ ἐνθάδε,,992.0,εἰ τις σύ ὁ δίκαιος αὐτίκ ἐνθάδε
Οἰδίπους,"κτείνοι παραστάς,   πότερα πυνθάνοι᾽ ἂν εἰ",,993.0,κτείνω παρίστημι   πότερος πυνθάνοι ἄν εἰ
Οἰδίπους,πατήρ σ᾽ ὁ καίνων ἢ τίνοι᾽ ἂν εὐθέως;,,994.0,πατήρ σ ὁ καίνω ἤ τίνω ἄν εὐθύς
Οἰδίπους,"δοκῶ μέν, εἴπερ ζῆν φιλεῖς, τὸν αἴτιον",995.0,995.0,δοκέω μέν εἴπερ ζάω φιλέω ὁ αἴτιος
Οἰδίπους,τίνοι᾽ ἂν οὐδὲ τοὔνδικον περιβλέποις.,,996.0,τίνω ἄν οὐδέ ἔνδικος περιβλέπω
Οἰδίπους,"τοιαῦτα μέντοι καὐτὸς εἰσέβην κακά,",,997.0,τοιοῦτος μέντοι αὐτός εἰσβαίνω κακός
Οἰδίπους,θεῶν ἀγόντων:  οἷς ἐγὼ οὐδὲ τὴν πατρὸς,,998.0,θεός ἄγω  ὅς ἐγώ οὐδέ ὁ πατήρ
Οἰδίπους,ψυχὴν ἂν οἶμαι ζῶσαν ἀντειπεῖν ἐμοί.,,999.0,ψυχή ἄν οἴομαι ζάω ἀντεῖπον ἐγώ
Οἰδίπους,"σὺ δ᾽, εἶ γὰρ οὐ δίκαιος, ἀλλ᾽ ἅπαν καλὸν",1000.0,1000.0,σύ δ εἶμι γάρ οὐ δίκαιος ἀλλ ἅπας καλός
Οἰδίπους,"λέγειν νομίζων ῥητὸν ἄρρητόν τ᾽ ἔπος,",,1001.0,λέγω νομίζω ῥητός ἄρρητος τ ἔπος
Οἰδίπους,τοιαῦτ᾽ ὀνειδίζεις με τῶνδ᾽ ἐναντίον.,,1002.0,τοιαῦτ ὀνειδίζω ἐγώ τῶνδ ἐναντίον
Οἰδίπους,"καί σοι τὸ Θησέως ὄνομα θωπεῦσαι καλόν,",,1003.0,καί σύ ὁ Θησεύς ὄνομα θωπεύω καλός
Οἰδίπους,"καὶ τὰς Ἀθήνας, ὡς κατῴκηνται καλῶς:",,1004.0,καί ὁ Ἀθῆναι ὡς κατοικέω καλός
Οἰδίπους,"κᾆθ᾽ ὧδ᾽ ἐπαινῶν πολλὰ τοῦδ᾽ ἐκλανθάνει,",1005.0,1005.0,εἰμί ὧδ ἐπαινέω πολύς τοῦδ ἐκλανθάνω
Οἰδίπους,ὁθούνεκ᾽ εἴ τις γῆ θεοὺς ἐπίσταται,,1006.0,ὁθούνεκα εἰ τις γῆ θεός ἐπίσταμαι
Οἰδίπους,"τιμαῖς σεβίζειν, ἥδε τοῦθ᾽ ὑπερφέρει:",,1007.0,τιμή σεβίζω ὅδε τοῦθ ὑπερφέρω
Οἰδίπους,ἀφ᾽ ἧς σὺ κλέψας τὸν ἱκέτην γέροντ᾽ ἐμὲ,,1008.0,ἀπό ὅς σύ κλέπτω ὁ ἱκέτης γέροντ ἐγώ
Οἰδίπους,αὐτόν τ᾽ ἐχειροῦ τὰς κόρας τ᾽ οἴχει λαβών.,,1009.0,αὐτός τ χειρόω ὁ κόρη τ οἴχομαι λαμβάνω
Οἰδίπους,ἀνθ᾽ ὧν ἐγὼ νῦν τάσδε τὰς θεὰς ἐμοὶ,1010.0,1010.0,ἀνθ ὅς ἐγώ νῦν ὅδε ὁ θεά ἐγώ
Οἰδίπους,καλῶν ἱκνοῦμαι καὶ κατασκήπτω λιταῖς,,1011.0,καλός ἱκνέομαι καί κατασκήπτω λιτή
Οἰδίπους,"ἐλθεῖν ἀρωγοὺς ξυμμάχους θ᾽, ἵν᾽ ἐκμάθῃς",,1012.0,ἔρχομαι ἀρωγός σύμμαχος θ ἵνα ἐκμανθάνω
Οἰδίπους,οἵων ὑπ᾽ ἀνδρῶν ἥδε φρουρεῖται πόλις.,,1013.0,οἷος ὑπό ἀνήρ ὅδε φρουρέω πόλις
Χορός,"ὁ ξεῖνος, ὦναξ, χρηστός:  αἱ δὲ συμφοραὶ",,1014.0,ὁ ξένος ἄναξ χρηστός  ὁ δέ συμφορά
Χορός,"αὐτοῦ πανώλεις, ἄξιαι δ᾽ ἀμυναθεῖν.",1015.0,1015.0,αὐτός πανώλης ἄξιος δ ἀμυνάθω
Θησεύς,"ἅλις λόγων, ὡς οἱ μὲν ἐξειργασμένοι",,1016.0,ἅλις λόγος ὡς ὁ μέν ἐξεργάζομαι
Θησεύς,"σπεύδουσιν, ἡμεῖς δ᾽ οἱ παθόντες ἕσταμεν.",,1017.0,σπεύδω ἐγώ δ ὁ πάσχω ἵστημι
Κρέων,τί δῆτ᾽ ἀμαυρῷ φωτὶ προστάσσεις ποεῖν;,,1018.0,τίς δῆτ ἀμαυρός φώς προστάσσω ποιέω
Θησεύς,"ὁδοῦ κατάρχειν τῆς ἐκεῖ, πομπὸν δέ με",,1019.0,ὁδός κατάρχω ὁ ἐκεῖ πομπός δέ ἐγώ
Θησεύς,"χωρεῖν, ἵν᾽, εἰ μὲν ἐν τόποισι τοῖσδ᾽ ἔχεις",1020.0,1020.0,χωρέω ἵνα εἰ μέν ἐν τόπος τοῖσδ ἔχω
Θησεύς,τὰς παῖδας ἡμῖν αὐτὸς ἐκδείξῃς ἐμοί:,,1021.0,ὁ παῖς ἐγώ αὐτός ἐκδείκνυμι ἐγώ
Θησεύς,"εἰ δ᾽ ἐγκρατεῖς φεύγουσιν, οὐδὲν δεῖ πονεῖν.",,1022.0,εἰ δ ἐγκρατής φεύγω οὐδείς δεῖ πονέω
Θησεύς,"ἄλλοι γὰρ οἱ σπεύδοντες, οὓς οὐ μή ποτε",,1023.0,ἄλλος γάρ ὁ σπεύδω ὅς οὐ μή ποτέ
Θησεύς,χώρας φυγόντες τῆσδ᾽ ἐπεύξωνται θεοῖς.,,1024.0,χώρα φεύγω τῆσδ ἐπεύχομαι θεός
Θησεύς,ἀλλ᾽ ἐξυφηγοῦ:  γνῶθι δ᾽ ὡς ἔχων ἔχει,1025.0,1025.0,ἀλλ ἐξυφηγέομαι  γιγνώσκω δ ὡς ἔχω ἔχω
Θησεύς,καί σ᾽ εἷλε θηρῶνθ᾽ ἡ τύχη:  τὰ γὰρ δόλῳ,,1026.0,καί σ αἱρέω θηρῶνθ ὁ τύχη  ὁ γάρ δόλος
Θησεύς,τῷ μὴ δικαίῳ κτήματ᾽ οὐχὶ σῴζεται.,,1027.0,ὁ μή δίκαιος κτήματ οὐ σώζω
Θησεύς,κοὐκ ἄλλον ἕξεις εἰς τάδ᾽:  ὡς ἔξοιδά σε,,1028.0,οὐ ἄλλος ἕξις εἰς τάδ  ὡς ἔξοιδά σύ
Θησεύς,οὐ ψιλὸν οὐδ᾽ ἄσκευον ἐς τοσήνδ᾽ ὕβριν,,1029.0,οὐ ψιλός οὐδ ἄσκευος εἰς τοσήνδ ὕβρις
Θησεύς,"ἥκοντα τόλμης τῆς παρεστώσης τανῦν,",1030.0,1030.0,ἥκω τόλμα ὁ παρίστημι τανῦν
Θησεύς,ἀλλ᾽ ἔσθ᾽ ὅτῳ σὺ πιστὸς ὢν ἔδρας τάδε.,,1031.0,ἀλλ εἰμί ὅστις σύ πιστός εἰμί δράω ὅδε
Θησεύς,"ἃ δεῖ μ᾽ ἀθρῆσαι, μηδὲ τήνδε τὴν πόλιν",,1032.0,ὅς δεῖ μ ἀθρέω μηδέ ὅδε ὁ πόλις
Θησεύς,ἑνὸς ποῆσαι φωτὸς ἀσθενεστέραν.,,1033.0,εἷς ποιέω φώς ἀσθενής
Θησεύς,"νοεῖς τι τούτων, ἢ μάτην τὰ νῦν τέ σοι",,1034.0,νοέω τις οὗτος ἤ μάτην ὁ νῦν τε σύ
Θησεύς,δοκεῖ λελέχθαι χὤτε ταῦτ᾽ ἐμηχανῶ;,1035.0,1035.0,δοκέω λέγω3 ὅτε ταῦτ μηχανάομαι
Κρέων,οὐδὲν σὺ μεμπτὸν ἐνθάδ᾽ ὢν ἐρεῖς ἐμοί:,,1036.0,οὐδείς σύ μεμπτὸν ἐνθάδ εἰμί ἐρῶ ἐγώ
Κρέων,οἴκοι δὲ χἠμεῖς εἰσόμεσθ᾽ ἃ χρὴ ποεῖν.,,1037.0,οἴκοι δέ ἐγώ εἰσόμεσθ ὅς χρή ποιέω
Θησεύς,"χωρῶν ἀπείλει νῦν:  σὺ δ᾽ ἡμίν, Οἰδίπους,",,1038.0,χωρέω ἀπειλέω νῦν  σύ δ ἐγώ Οἰδίπους
Θησεύς,"ἕκηλος αὐτοῦ μίμνε, πιστωθεὶς ὅτι,",,1039.0,ἕκηλος αὐτός μίμνω πιστωθεὶς ὅτι
Θησεύς,"ἢν μὴ θάνω 'γὼ πρόσθεν, οὐχὶ παύσομαι",1040.0,1040.0,ἐάν μή θνήσκω ἐγώ πρόσθεν οὐ παύω
Θησεύς,πρὶν ἄν σε τῶν σῶν κύριον στήσω τέκνων.,,1041.0,πρίν ἀνά σύ ὁ σός κύριος ἵστημι τέκνον
Οἰδίπους,"ὄναιο, Θησεῦ, τοῦ τε γενναίου χάριν",,1042.0,ὀνίνημι Θησεῦ ὁ τε γενναῖος χάρις
Οἰδίπους,καὶ τῆς πρὸς ἡμᾶς ἐνδίκου προμηθίας.,,1043.0,καί ὁ πρός ἐγώ ἔνδικος προμήθεια
Χορός,εἴην ὅθι δαΐων,,1044.0,εἰμί ὅθι δάιος
Χορός,ἀνδρῶν τάχ᾽ ἐπιστροφαὶ,1045.0,1045.0,ἀνήρ τάχ ἐπιστροφαὶ
Χορός,τὸν χαλκοβόαν Ἄρη,,1046.0,ὁ χαλκοβόας Ἄρης
Χορός,"μείξουσιν, ἢ πρὸς Πυθίαις",,1047.0,μίγνυμι ἤ πρός Πυθίαις
Χορός,"ἢ λαμπάσιν ἀκταῖς,",,1048.0,ἤ λαμπάς ἀκτή
Χορός,οὗ πότνιαι σεμνὰ τιθηνοῦνται τέλη,1050.0,1050.0,ἵημι πότνια σεμνὰ τιθηνέομαι τέλος
Χορός,"θνατοῖσιν, ὧν καὶ χρυσέα",,1051.0,θνητός ὅς καί χρύσεος
Χορός,κλῂς ἐπὶ γλώσσᾳ βέβακε,,1052.0,κλῂς ἐπί γλῶσσα βαίνω
Χορός,προσπόλων Εὐμολπιδᾶν:,,1053.0,πρόσπολος Εὐμολπιδᾶν
Χορός,ἔνθ᾽ οἶμαι τὸν ἐγρεμάχαν,,1054.0,εἰμί οἴομαι ὁ ἐγρεμάχης
Χορός,Θησέα καὶ τὰς διστόλους,1055.0,1055.0,Θησεύς καί ὁ δίστολος
Χορός,ἀδμῆτας ἀδελφὰς,,1056.0,ἀδμής ἀδελφὰς
Χορός,αὐτάρκει τάχ᾽ ἐμμίξειν βοᾷ,,1057.0,αὐτάρκης τάχ ἐμμίξειν βοάω
Χορός,τούσδ᾽ ἀνὰ χώρους:,,1058.0,τούσδ ἀνά χῶρος
Χορός,ἤ που τὸν ἐφεσπέρου,,1059.0,ἤ πού ὁ ἐφεσπέρου
Χορός,πέτρας νιφάδος πελῶσ᾽,1060.0,1060.0,πέτρα νιφάς πελῶσ
Χορός,"Οἰάτιδος εἰς νόμον,",,1061.0,Οἰάτιδος εἰς νόμος
Χορός,πώλοισιν ἢ ῥιμφαρμάτοις,,1062.0,πῶλος ἤ ῥιμφάρματος
Χορός,φεύγοντες ἁμίλλαις.,,1063.0,φεύγω ἅμιλλα
Χορός,"ἁλώσεται:  δεινὸς ὁ προσχώρων Ἄρης,",1065.0,1065.0,ἁλίσκομαι  δεινός ὁ πρόσχωρος Ἄρης
Χορός,δεινὰ δὲ Θησειδᾶν ἀκμά.,,1066.0,δεινός δέ Θησειδᾶν ἀκμή
Χορός,"πᾶς γὰρ ἀστράπτει χαλινός,",,1067.0,πᾶς γάρ ἀστράπτω χαλινός
Χορός,πᾶσα δ᾽ ὁρμᾶται καθεῖσ᾽,,1068.0,πᾶς δ ὁρμάω καθεῖσ
Χορός,ἀμπυκτήρια στομίων,,1069.0,ἀμπυκτήρ στόμιον
Χορός,"ἄμβασις, οἳ τὰν ἱππίαν",1070.0,1070.0,ἄμβασις ὁ ὁ ἵππιος
Χορός,τιμῶσιν Ἀθάναν,,1071.0,τιμάω Ἀθάναν
Χορός,καὶ τὸν πόντιον γαιάοχον,,1072.0,καί ὁ πόντιος γαιήοχος
Χορός,Ῥέας φίλον υἱόν.,,1073.0,Ῥέα φίλος υἱός
Χορός,ἔρδουσ᾽ ἢ μέλλουσιν;  ὡς,,1074.0,ἔρδουσ ἤ μέλλω  ὡς
Χορός,προμνᾶταί τί μοι,1075.0,1075.0,προμνᾶταί τίς ἐγώ
Χορός,γνώμα τάχ᾽ ἀντάσειν,,1076.0,γνώμη τάχ ἀντάσειν
Χορός,"τᾶν δεινὰ τλασᾶν, δεινὰ δ᾽ εὑρουσᾶν πρὸς αὐθαίμων πάθη.",,1077.0,ὁ δεινός τλάω δεινός δ εὑρίσκω πρός αὐθαίμων πάθος
Χορός,τελεῖ τελεῖ Ζεύς τι κατ᾽ ἆμαρ,,1078.0,τελέω τελέω Ζεύς τις κατά ἦμαρ
Χορός,μάντις εἴμ᾽ ἐσθλῶν ἀγώνων.,,1079.0,μάντις εἰμί ἐσθλός ἀγών
Χορός,εἴθ᾽ ἀελλαία ταχύρρωστος πελειὰς,,1080.0,εἴθ ἀελλαῖος ταχύρρωστος πελειὰς
Χορός,αἰθερίας νεφέλας κύρσαιμ᾽ ἄνωθ᾽ ἀγώνων,1080.0,1080.5,αἰθέριος νεφέλη κύρσαιμ ἄνωθ ἀγών
Χορός,αἰωρήσασα τοὐμὸν ὄμμα.,,1081.0,αἰωρήσασα ἐμός ὄμμα
Χορός,"ἰὼ θεῶν πάνταρχε, παντ-",1085.0,1085.0,ἰώ θεός πάνταρχος παντ
Χορός,"όπτα Ζεῦ, πόροις",,1086.0,όπτα Ζεύς πόρος
Χορός,γᾶς τᾶσδε δαμούχοις,,1087.0,γῆ ὅδε δημοῦχος
Χορός,"σθένει 'πινικείῳ τὸν εὔαγρον τελειῶσαι λόχον,",,1088.0,σθένος πινικείῳ ὁ εὔαγρος τελειόω λόχος
Χορός,σεμνά τε παῖς Παλλὰς Ἀθάνα.,1090.0,1090.0,σεμνόν τε παῖς Παλλάς Ἀθήνη
Χορός,καὶ τὸν ἀγρευτὰν Ἀπόλλω,,1091.0,καί ὁ ἀγρευτὰν Ἀπόλλων
Χορός,καὶ κασιγνήταν πυκνοστίκτων ὀπαδὸν,,1092.0,καί κασιγνήτη πυκνόστικτος ὀπαδὸν
Χορός,ὠκυπόδων ἐλάφων στέργω διπλᾶς ἀρωγὰς,,1093.0,ὠκύπους ἔλαφος στέργω διπλόος ἀρωγή
Χορός,μολεῖν γᾷ τᾷδε καὶ πολίταις.,,1094.0,βλώσκω γῆ ὅδε καί πολίτης
Χορός,"ὦ ξεῖν᾽ ἀλῆτα, τῷ σκοπῷ μὲν οὐκ ἐρεῖς",1095.0,1095.0,ὦ ξεῖν ἀλήτης ὁ σκοπάω μέν οὐ ἐρῶ
Χορός,ὡς ψευδόμαντις:  τὰς κόρας γὰρ εἰσορῶ,,1096.0,ὡς ψευδόμαντις  ὁ κόρη γάρ εἰσοράω
Χορός,τάσδ᾽ ἆσσον αὖθις ὧδε προσπολουμένας.,,1097.0,τάσδ ἆσσον αὖθις ὧδε προσπολέω
Οἰδίπους,ποῦ ποῦ; τί φής; πῶς εἶπας;,,1098.0,ποῦ ποῦ τίς φημί πῶς εἶπον
Ἀντιγόνη,"ὦ πάτερ πάτερ,",,1099.0,ὦ πάτηρ πάτηρ
Ἀντιγόνη,τίς ἂν θεῶν σοι τόνδ᾽ ἄριστον ἄνδρ᾽ ἰδεῖν,1100.0,1100.0,τις ἄν θεός σύ τόνδ ἄριστος ἄνδρ εἶδον
Ἀντιγόνη,"δοίη, τὸν ἡμᾶς δεῦρο προσπέμψαντά σοι;",,1101.0,δίδωμι ὁ ἐγώ δεῦρο προσπέμψαντά σύ
Οἰδίπους,"ὦ τέκνον, ἦ πάρεστον;",,1102.0,ὦ τέκνον εἰμί πάρειμι1
Ἀντιγόνη,αἵδε γὰρ χέρες,,1103.0,ὅδε γάρ χείρ
Ἀντιγόνη,Θησέως ἔσωσαν φιλτάτων τ᾽ ὀπαόνων.,,1104.0,Θησεύς σώζω φίλτατος τ ὀπάων
Οἰδίπους,"προσέλθετ᾽ ὦ παῖ, πατρὶ καὶ τὸ μηδαμὰ",,1105.0,προσέλθετ ὦ παῖς πατήρ καί ὁ μηδαμός
Οἰδίπους,ἐλπισθὲν ἥξειν σῶμα βαστάσαι δότε.,1105.0,1105.5,ἐλπισθὲν ἥκω σῶμα βαστάζω δίδωμι
Ἀντιγόνη,αἰτεῖς ἃ τεύξει: σὺν πόθῳ γὰρ ἡ χάρις.,,1106.0,αἰτέω ὅς τεύχω σύν πόθος γάρ ὁ χάρις
Οἰδίπους,"ποῦ δῆτα, ποῦ 'στόν;",,1107.0,ποῦ δῆτα ποῦ εἰμί
Ἀντιγόνη,αἵδ᾽ ὁμοῦ πελάζομεν.,,1108.0,αἵδ ὁμοῦ πελάζω
Οἰδίπους,ὦ φίλτατ᾽ ἔρνη.,,1109.0,ὦ φίλτατ ἔρνος
Ἀντιγόνη,τῷ τεκόντι πᾶν φίλον.,,1110.0,ὁ τίκτω πᾶς φίλος
Οἰδίπους,ὦ σκῆπτρα φωτός.,,1111.0,ὦ σκῆπτρον φώς
Ἀντιγόνη,δυσμόρου γε δύσμορα.,,1112.0,δύσμορος γε δύσμορος
Οἰδίπους,"ἔχω τὰ φίλτατ᾽, οὐδ᾽ ἔτ᾽ ἂν πανάθλιος",1110.0,1110.5,ἔχω ὁ φίλτατ οὐδ ἔτ ἄν πανάθλιος
Οἰδίπους,θανὼν ἂν εἴην σφῷν παρεστώσαιν ἐμοί.,,1111.5,θνήσκω ἄν εἰμί σύ παρίστημι ἐγώ
